Date,AC.PA,BNP.PA,CAP.PA,ENGI.PA,G.MI,RACE.MI,SAN.PA,TIT.MI
2018-01-20,46.08666737874349,67.14999898274739,108.11666361490887,14.429999987284342,16.176666895548504,98.75,72.24333190917969,0.7246666749318441
2018-01-21,46.18333307902019,67.35000101725261,107.78333028157553,14.439999898274738,16.18333371480306,98.84999847412111,71.53666687011719,0.7283333341280619
2018-01-22,46.27999877929688,67.55000305175781,107.4499969482422,14.449999809265137,16.190000534057617,98.9499969482422,70.83000183105469,0.7319999933242798
2018-01-23,46.2400016784668,67.58000183105469,107.6500015258789,14.40999984741211,16.030000686645508,97.25,71.18000030517578,0.7409999966621399
2018-01-24,45.540000915527344,67.18000030517578,107.0500030517578,14.175000190734863,16.190000534057617,95.5999984741211,72.0,0.7350000143051147
2018-01-25,45.400001525878906,68.0,105.6999969482422,14.06999969482422,16.200000762939453,94.9000015258789,72.25,0.7260000109672546
2018-01-26,45.59999847412109,68.27999877929688,106.4499969482422,13.994999885559082,16.219999313354492,96.4000015258789,73.4800033569336,0.7204999923706055
2018-01-27,45.67333221435546,68.30333201090495,106.3999989827474,14.006666501363119,16.213333129882812,96.20666758219402,73.2866694132487,0.7181333303451538
2018-01-28,45.746665954589844,68.32666524251302,106.3500010172526,14.018333117167154,16.206666946411133,96.01333363850911,73.0933354695638,0.7157666683197021
2018-01-29,45.81999969482422,68.3499984741211,106.3000030517578,14.029999732971191,16.200000762939453,95.81999969482422,72.9000015258789,0.7134000062942505
2018-01-30,45.45000076293945,67.2300033569336,106.0,13.895000457763672,15.984999656677246,95.36000061035156,72.30999755859375,0.7215999960899353
2018-01-31,45.84999847412109,66.5999984741211,106.9499969482422,13.979999542236328,15.970000267028809,96.04000091552734,71.12000274658203,0.7251999974250793
2018-02-01,45.68000030517578,66.62999725341797,108.0999984741211,13.84000015258789,16.030000686645508,103.1999969482422,70.36000061035156,0.7175999879837036
2018-02-02,44.130001068115234,66.0,105.3499984741211,13.574999809265137,15.94499969482422,103.8000030517578,69.94999694824219,0.7093999981880188
2018-02-03,44.16666793823242,65.79333241780598,104.66666666666666,13.506666501363119,15.869999885559084,102.98333485921223,69.63999684651692,0.7037333250045776
2018-02-04,44.20333480834961,65.58666483561198,103.98333485921223,13.4383331934611,15.795000076293945,102.16666666666666,69.32999674479167,0.6980666518211365
2018-02-05,44.2400016784668,65.37999725341797,103.3000030517578,13.369999885559082,15.720000267028809,101.3499984741211,69.0199966430664,0.6923999786376953
2018-02-06,43.5099983215332,63.25,100.5500030517578,13.029999732971191,15.279999732971191,100.5500030517578,67.5199966430664,0.6805999875068665
2018-02-07,44.4900016784668,64.55000305175781,102.8000030517578,13.175000190734863,15.699999809265137,102.25,66.70999908447266,0.7211999893188477
2018-02-08,44.41999816894531,64.41999816894531,98.94000244140624,12.845000267028809,15.510000228881836,99.16000366210938,65.08999633789062,0.7093999981880188
2018-02-09,44.33000183105469,63.20000076293945,98.0999984741211,12.635000228881836,15.350000381469728,97.8000030517578,63.38999938964844,0.6988000273704529
2018-02-10,44.50666809082031,63.256666819254555,98.76666514078777,12.641666730244955,15.383333524068197,98.28666941324869,63.68999989827474,0.7000666856765747
2018-02-11,44.68333435058594,63.313332875569664,99.43333180745442,12.648333231608072,15.416666666666668,98.77333577473959,63.99000040690104,0.7013333439826965
2018-02-12,44.86000061035156,63.369998931884766,100.0999984741211,12.654999732971191,15.449999809265137,99.26000213623048,64.29000091552734,0.7026000022888184
2018-02-13,45.11000061035156,63.0,100.5999984741211,12.494999885559082,15.18000030517578,99.31999969482422,63.56999969482422,0.6840000152587891
2018-02-14,45.880001068115234,63.58000183105469,102.0,12.614999771118164,15.359999656677246,100.8000030517578,63.88999938964844,0.6880000233650208
2018-02-15,46.02999877929688,63.900001525878906,104.3499984741211,12.524999618530272,15.350000381469728,103.0,63.5,0.6877999901771545
2018-02-16,46.09999847412109,64.6500015258789,104.5999984741211,12.649999618530272,15.505000114440918,105.0,64.5,0.6958000063896179
2018-02-17,45.86666615804036,64.6366678873698,104.71666463216147,12.628333091735838,15.46666685740153,104.23333231608073,64.43333435058594,0.696400006612142
2018-02-18,45.63333384195963,64.62333424886067,104.83333079020183,12.606666564941406,15.428333600362143,103.46666463216147,64.36666870117188,0.6970000068346659
2018-02-19,45.400001525878906,64.61000061035156,104.9499969482422,12.585000038146973,15.390000343322754,102.6999969482422,64.30000305175781,0.6976000070571899
2018-02-20,45.45000076293945,65.08000183105469,103.5999984741211,12.614999771118164,15.425000190734863,104.5,64.55000305175781,0.7185999751091003
2018-02-21,47.40999984741211,64.94999694824219,102.5500030517578,12.699999809265137,15.470000267028809,105.3000030517578,64.69999694824219,0.7196000218391418
2018-02-22,47.52000045776367,65.0999984741211,101.75,12.8149995803833,15.31999969482422,103.0999984741211,64.88999938964844,0.7166000008583069
2018-02-23,47.27000045776367,64.88999938964844,101.6500015258789,12.975000381469728,15.364999771118164,104.5,65.05000305175781,0.7319999933242798
2018-02-24,47.483333587646484,64.88333384195964,101.9000015258789,12.97000026702881,15.379999796549479,104.6000010172526,65.20666758219402,0.7339999874432882
2018-02-25,47.6966667175293,64.87666829427083,102.1500015258789,12.96500015258789,15.394999821980795,104.7000020345052,65.3633321126302,0.7359999815622965
2018-02-26,47.90999984741211,64.87000274658203,102.4000015258789,12.960000038146973,15.40999984741211,104.8000030517578,65.5199966430664,0.7379999756813049
2018-02-27,48.150001525878906,65.5199966430664,102.4499969482422,13.06999969482422,15.420000076293944,104.0999984741211,65.58000183105469,0.7319999933242798
2018-02-28,47.5,65.37000274658203,102.9499969482422,12.875,15.4399995803833,102.5,65.02999877929688,0.7400000095367432
2018-03-01,46.060001373291016,64.70999908447266,101.3499984741211,12.739999771118164,15.404999732971191,100.6999969482422,64.6500015258789,0.739799976348877
2018-03-02,45.43000030517578,62.880001068115234,99.3000030517578,12.270000457763672,15.050000190734863,96.9800033569336,63.400001525878906,0.7246000170707703
2018-03-03,45.46666717529297,62.606667836507164,99.8500010172526,12.380000432332357,14.940000216166178,97.2000020345052,63.76666768391927,0.7260000109672546
2018-03-04,45.503334045410156,62.333334604899086,100.3999989827474,12.490000406901043,14.830000241597494,97.42000071207683,64.13333384195964,0.727400004863739
2018-03-05,45.540000915527344,62.060001373291016,100.9499969482422,12.600000381469728,14.720000267028809,97.63999938964844,64.5,0.7287999987602234
2018-03-06,45.63999938964844,62.43999862670898,102.9000015258789,12.625,15.164999961853027,99.16000366210938,63.70000076293945,0.7721999883651733
2018-03-07,45.34999847412109,62.4900016784668,103.5,12.645000457763672,15.5,100.5500030517578,64.08000183105469,0.7865999937057495
2018-03-08,45.83000183105469,62.95000076293945,104.8000030517578,13.130000114440918,15.510000228881836,100.0,64.91000366210938,0.8230000138282776
2018-03-09,46.380001068115234,62.93000030517578,105.6999969482422,13.175000190734863,15.449999809265137,101.1999969482422,65.58000183105469,0.8320000171661377
2018-03-10,46.30666732788086,62.913333892822266,105.6499989827474,13.179999987284342,15.449999809265137,101.23333231608073,65.64666748046875,0.8280666867891947
2018-03-11,46.233333587646484,62.89666748046875,105.6000010172526,13.184999783833822,15.449999809265137,101.26666768391927,65.71333312988281,0.8241333564122518
2018-03-12,46.15999984741211,62.880001068115234,105.5500030517578,13.1899995803833,15.449999809265137,101.3000030517578,65.77999877929688,0.8202000260353088
2018-03-13,46.0,62.58000183105469,104.8000030517578,13.130000114440918,15.484999656677246,100.0999984741211,65.36000061035156,0.8008000254631042
2018-03-14,45.84999847412109,61.630001068115234,105.1999969482422,13.3100004196167,15.3149995803833,99.0,65.23999786376953,0.7832000255584717
2018-03-15,45.77999877929688,61.810001373291016,105.5,13.449999809265137,15.699999809265137,99.94000244140624,66.2300033569336,0.805400013923645
2018-03-16,45.58000183105469,62.45000076293945,105.0500030517578,13.539999961853027,15.725000381469728,99.4000015258789,66.16999816894531,0.8087999820709229
2018-03-17,45.790000915527344,62.210000356038414,104.8000030517578,13.508333206176758,15.713333447774252,99.00666809082031,66.16999816894531,0.8097333312034607
2018-03-18,46.0,61.96999994913737,104.5500030517578,13.47666645050049,15.701666514078777,98.61333465576172,66.16999816894531,0.8106666803359985
2018-03-19,46.209999084472656,61.72999954223633,104.3000030517578,13.44499969482422,15.6899995803833,98.22000122070312,66.16999816894531,0.8116000294685364
2018-03-20,46.5,61.59999847412109,104.4000015258789,13.460000038146973,15.739999771118164,99.68000030517578,65.80000305175781,0.800000011920929
2018-03-21,45.790000915527344,61.22999954223633,103.8000030517578,13.5649995803833,15.739999771118164,100.75,65.02999877929688,0.7950000166893005
2018-03-22,45.08000183105469,60.11000061035156,102.9499969482422,13.470000267028809,15.600000381469728,99.0999984741211,64.62999725341797,0.7803999781608582
2018-03-23,44.5,59.2400016784668,103.1500015258789,13.255000114440918,15.425000190734863,97.1999969482422,63.709999084472656,0.772599995136261
2018-03-24,44.36333338419596,59.120001475016274,102.71666717529297,13.256666819254557,15.40666675567627,96.83999888102215,63.54333241780599,0.7689999938011169
2018-03-25,44.22666676839193,59.00000127156576,102.28333282470703,13.258333524068197,15.388333320617676,96.48000081380209,63.37666575113932,0.7653999924659729
2018-03-26,44.09000015258789,58.880001068115234,101.8499984741211,13.260000228881836,15.369999885559082,96.12000274658205,63.209999084472656,0.7617999911308289
2018-03-27,43.9900016784668,59.52999877929688,103.25,13.199999809265137,15.479999542236328,98.45999908447266,63.91999816894531,0.7613999843597412
2018-03-28,44.02000045776367,60.02000045776367,100.6999969482422,13.545000076293944,15.5600004196167,97.77999877929688,64.75,0.7670000195503235
2018-03-29,43.84999847412109,60.16999816894531,101.1999969482422,13.55500030517578,15.625,97.54000091552734,65.33000183105469,0.7710000276565552
2018-03-30,43.833998870849605,60.073998260498044,101.00999755859377,13.577000236511228,15.634000015258788,97.69200134277344,65.13800201416015,0.7686400175094604
2018-03-31,43.817999267578124,59.977998352050776,100.81999816894532,13.599000167846679,15.643000030517577,97.84400177001953,64.94600219726563,0.7662800073623657
2018-04-01,43.801999664306635,59.881998443603514,100.62999877929688,13.621000099182128,15.652000045776367,97.99600219726561,64.75400238037109,0.763919997215271
2018-04-02,43.78600006103515,59.785998535156246,100.43999938964843,13.643000030517578,15.661000061035155,98.1480026245117,64.56200256347657,0.7615599870681763
2018-04-03,43.77000045776367,59.68999862670898,100.25,13.664999961853027,15.670000076293944,98.3000030517578,64.37000274658203,0.7591999769210815
2018-04-04,43.40999984741211,59.43999862670898,98.83999633789062,13.795000076293944,15.664999961853027,96.77999877929688,64.44999694824219,0.7581999897956848
2018-04-05,44.2400016784668,61.09999847412109,102.3499984741211,14.0,15.789999961853027,99.1999969482422,66.11000061035156,0.7978000044822693
2018-04-06,43.63999938964844,60.56999969482422,102.5,14.050000190734863,15.84000015258789,98.5999984741211,66.0999984741211,0.8532000184059143
2018-04-07,43.81000010172526,60.666666666666664,102.8999989827474,14.006666819254557,15.883333524068197,98.59333292643228,66.21666463216145,0.8535333474477133
2018-04-08,43.980000813802086,60.76333363850912,103.2999979654948,13.96333344777425,15.926666895548502,98.58666737874348,66.33333079020183,0.8538666764895121
2018-04-09,44.150001525878906,60.86000061035156,103.6999969482422,13.920000076293944,15.970000267028809,98.58000183105467,66.44999694824219,0.854200005531311
2018-04-10,44.130001068115234,61.310001373291016,104.4000015258789,13.829999923706056,16.030000686645508,98.55999755859376,67.0,0.8802000284194946
2018-04-11,43.68999862670898,60.91999816894531,103.9000015258789,13.800000190734863,15.96500015258789,97.6999969482422,66.18000030517578,0.8547999858856201
2018-04-12,43.65999984741211,61.22999954223633,104.8000030517578,13.949999809265137,16.204999923706055,98.9800033569336,66.30000305175781,0.8611999750137329
2018-04-13,43.83000183105469,61.45000076293945,104.6999969482422,13.975000381469728,16.174999237060547,99.04000091552734,65.98999786376953,0.848800003528595
2018-04-14,43.903334299723305,61.480000813802086,104.6999969482422,13.945000330607098,16.173332850138348,99.01333363850911,66.00999959309895,0.8498000105222067
2018-04-15,43.97666676839193,61.51000086466471,104.6999969482422,13.915000279744467,16.171666463216145,98.98666636149089,66.03000132242839,0.8508000175158182
2018-04-16,44.04999923706055,61.540000915527344,104.6999969482422,13.885000228881836,16.170000076293945,98.95999908447266,66.05000305175781,0.8518000245094299
2018-04-17,44.369998931884766,61.93000030517578,105.0,13.970000267028809,16.2549991607666,100.5999984741211,66.41000366210938,0.8381999731063843
2018-04-18,44.58000183105469,62.2400016784668,104.8000030517578,14.0,16.395000457763672,100.9000015258789,65.80999755859375,0.8497999906539917
2018-04-19,45.0,62.59000015258789,105.1500015258789,14.09000015258789,16.545000076293945,100.0999984741211,65.5999984741211,0.8623999953269958
2018-04-20,45.5099983215332,63.209999084472656,105.0,14.135000228881836,16.71500015258789,99.8000030517578,65.27999877929688,0.8762000203132629
2018-04-21,45.67333221435547,63.43999989827474,105.36666615804036,14.145000139872232,16.781667073567707,99.77333577473958,65.42333221435547,0.8741333484649658
2018-04-22,45.836666107177734,63.67000071207682,105.73333231608073,14.15500005086263,16.848333994547527,99.74666849772134,65.56666564941406,0.8720666766166687
2018-04-23,46.0,63.900001525878906,106.0999984741211,14.164999961853027,16.915000915527344,99.72000122070312,65.70999908447266,0.8700000047683716
2018-04-24,45.66999816894531,64.0,106.1500015258789,14.149999618530272,17.05500030517578,101.0999984741211,65.41999816894531,0.849399983882904
2018-04-25,45.369998931884766,63.5,104.5999984741211,14.18000030517578,16.704999923706055,100.8000030517578,65.87000274658203,0.826200008392334
2018-04-26,45.75,63.2400016784668,106.75,14.329999923706056,16.84000015258789,101.0,66.30999755859375,0.8299999833106995
2018-04-27,45.959999084472656,63.56999969482422,113.8499984741211,14.4350004196167,16.6299991607666,101.3000030517578,65.16000366210938,0.8226000070571899
2018-04-28,46.26333236694336,63.70666631062826,113.89999898274739,14.473333676656088,16.66666603088379,101.5500030517578,65.37000274658203,0.8211333354314169
2018-04-29,46.56666564941406,63.84333292643229,113.9499994913737,14.511666933695475,16.703332901000977,101.8000030517578,65.58000183105469,0.8196666638056437
2018-04-30,46.869998931884766,63.97999954223633,114.0,14.550000190734863,16.739999771118164,102.0500030517578,65.79000091552734,0.8181999921798706
2018-05-01,47.029998779296875,64.16499900817871,114.5250015258789,14.552500247955322,16.78250026702881,103.9000015258789,65.82500076293945,0.8276999890804291
2018-05-02,47.18999862670898,64.3499984741211,115.0500030517578,14.55500030517578,16.825000762939453,105.75,65.86000061035156,0.8371999859809875
2018-05-03,47.04999923706055,63.400001525878906,114.0999984741211,14.56999969482422,16.81999969482422,105.6500015258789,65.19999694824219,0.8370000123977661
2018-05-04,46.91999816894531,62.66999816894531,114.6500015258789,14.699999809265137,16.780000686645508,113.8000030517578,65.5,0.8550000190734863
2018-05-05,47.04999923706055,62.56999842325846,114.6500015258789,14.699999809265137,16.780000686645508,115.21666971842447,65.6133321126302,0.8574666778246561
2018-05-06,47.18000030517578,62.46999867757162,114.6500015258789,14.699999809265137,16.780000686645508,116.63333638509113,65.72666422526042,0.859933336575826
2018-05-07,47.310001373291016,62.369998931884766,114.6500015258789,14.699999809265137,16.780000686645508,118.0500030517578,65.83999633789062,0.8623999953269958
2018-05-08,47.65999984741211,61.959999084472656,115.3499984741211,14.720000267028809,16.540000915527344,114.9000015258789,65.91000366210938,0.8420000076293945
2018-05-09,47.84000015258789,62.650001525878906,115.4000015258789,14.600000381469728,16.559999465942383,114.0500030517578,66.26000213623047,0.8289999961853027
2018-05-10,47.369998931884766,62.75,115.6500015258789,14.600000381469728,16.405000686645508,113.5999984741211,66.12999725341797,0.796999990940094
2018-05-11,46.45000076293945,62.77000045776367,115.8499984741211,14.640000343322754,16.5,113.8000030517578,63.7400016784668,0.8044000267982483
2018-05-12,46.57666778564453,62.80666732788086,115.88333129882812,14.65666675567627,16.519999821980793,113.76666768391927,63.960001627604164,0.8040666778882345
2018-05-13,46.70333480834961,62.84333419799805,115.91666412353517,14.673333168029785,16.53999964396159,113.73333231608073,64.18000157674153,0.8037333289782206
2018-05-14,46.83000183105469,62.880001068115234,115.9499969482422,14.6899995803833,16.559999465942383,113.6999969482422,64.4000015258789,0.8033999800682068
2018-05-15,46.77999877929688,63.18999862670898,115.5500030517578,14.770000457763672,16.510000228881836,113.0500030517578,64.63999938964844,0.8059999942779541
2018-05-16,46.540000915527344,62.27000045776367,116.5999984741211,14.25,16.18000030517578,112.6999969482422,65.13999938964844,0.7730000019073486
2018-05-17,47.459999084472656,62.18000030517578,115.3000030517578,14.545000076293944,16.235000610351562,113.6500015258789,66.12000274658203,0.7680000066757202
2018-05-18,47.59000015258789,61.58000183105469,115.3000030517578,14.614999771118164,16.1200008392334,112.6500015258789,66.44000244140625,0.7418000102043152
2018-05-19,47.78000005086263,61.5966682434082,115.2500025431315,14.609999974568685,15.850000699361166,113.0,66.35333506266277,0.7386666735013326
2018-05-20,47.96999994913737,61.61333465576172,115.2000020345052,14.605000178019207,15.580000559488932,113.34999847412111,66.26666768391927,0.73553333679835
2018-05-21,48.15999984741211,61.630001068115234,115.1500015258789,14.600000381469728,15.3100004196167,113.6999969482422,66.18000030517578,0.7324000000953674
2018-05-22,48.060001373291016,62.70000076293945,114.5999984741211,14.279999732971191,15.260000228881836,112.9000015258789,66.37000274658203,0.7379999756813049
2018-05-23,48.02000045776367,61.790000915527344,114.4000015258789,14.279999732971191,15.079999923706056,111.5500030517578,66.2300033569336,0.7311999797821045
2018-05-24,48.2599983215332,61.2400016784668,115.1999969482422,14.154999732971191,14.904999732971191,111.8499984741211,65.77999877929688,0.7310000061988831
2018-05-25,48.52999877929688,60.540000915527344,116.0,13.949999809265137,14.875,112.9000015258789,65.77999877929688,0.7275999784469604
2018-05-26,48.56666564941407,60.323333740234375,116.03333282470703,13.90333334604899,14.798333485921225,113.06666819254558,65.69333140055339,0.7231999834378561
2018-05-27,48.60333251953125,60.106666564941406,116.06666564941406,13.856666882832846,14.721666971842447,113.23333485921223,65.60666402180989,0.7187999884287516
2018-05-28,48.63999938964844,59.88999938964844,116.0999984741211,13.8100004196167,14.645000457763672,113.4000015258789,65.5199966430664,0.7143999934196472
2018-05-29,47.43999862670898,57.220001220703125,114.4000015258789,13.734999656677246,14.135000228881836,110.0500030517578,65.77999877929688,0.698199987411499
2018-05-30,47.369998931884766,54.2400016784668,113.3499984741211,13.720000267028809,14.220000267028809,111.9000015258789,66.0999984741211,0.7016000151634216
2018-05-31,46.810001373291016,53.060001373291016,112.6500015258789,13.53499984741211,14.550000190734863,111.5,65.62999725341797,0.6872000098228455
2018-06-01,47.59999847412109,53.88999938964844,115.1500015258789,13.5600004196167,14.710000038146973,113.5999984741211,66.38999938964844,0.7002000212669373
2018-06-02,46.49666595458984,53.95666631062826,114.5,13.611666997273764,14.703333218892416,113.46666463216147,66.3933334350586,0.6996666789054871
2018-06-03,45.393333435058594,54.02333323160807,113.84999847412111,13.663333574930826,14.696666399637857,113.33333079020183,66.39666748046875,0.6991333365440369
2018-06-04,44.290000915527344,54.09000015258789,113.1999969482422,13.71500015258789,14.6899995803833,113.1999969482422,66.4000015258789,0.6985999941825867
2018-06-05,45.220001220703125,53.119998931884766,114.8000030517578,13.579999923706056,14.369999885559082,116.4000015258789,66.16999816894531,0.6869999766349792
2018-06-06,45.040000915527344,53.68999862670898,114.6999969482422,13.489999771118164,14.369999885559082,117.5999984741211,65.55000305175781,0.6916000247001648
2018-06-07,44.0,54.11000061035156,113.4499969482422,13.65999984741211,14.404999732971191,116.4000015258789,66.06999969482422,0.6814000010490417
2018-06-08,43.400001525878906,53.70000076293945,113.1999969482422,13.5,14.170000076293944,115.3000030517578,66.43000030517578,0.6722000241279602
2018-06-09,43.51666768391927,54.02666727701823,113.33333079020183,13.541666666666666,14.30833339691162,116.2500025431315,66.56999969482422,0.6772000193595886
2018-06-10,43.63333384195963,54.35333379109701,113.46666463216147,13.583333333333334,14.446666717529297,117.2000020345052,66.70999908447266,0.682200014591217
2018-06-11,43.75,54.68000030517578,113.5999984741211,13.625,14.585000038146973,118.1500015258789,66.8499984741211,0.6872000098228455
2018-06-12,44.29999923706055,54.65999984741211,115.0500030517578,13.68000030517578,14.515000343322754,118.75,66.19000244140625,0.6858000159263611
2018-06-13,44.29999923706055,54.5099983215332,116.25,13.5649995803833,14.5600004196167,122.6999969482422,66.16999816894531,0.6761999726295471
2018-06-14,44.65999984741211,54.84000015258789,118.0,13.895000457763672,14.734999656677246,127.1999969482422,67.33000183105469,0.6840000152587891
2018-06-15,44.29999923706055,54.13999938964844,117.8499984741211,13.920000076293944,14.595000267028809,127.6500015258789,68.68000030517578,0.6751999855041504
2018-06-16,44.13333257039388,54.076666514078774,117.6999994913737,13.696666717529295,14.573333422342936,127.63333384195964,68.53666687011719,0.6756666501363119
2018-06-17,43.96666590372721,54.01333363850912,117.5500005086263,13.473333358764648,14.551666577657064,127.61666615804036,68.3933334350586,0.6761333147684733
2018-06-18,43.79999923706055,53.95000076293945,117.4000015258789,13.25,14.529999732971191,127.5999984741211,68.25,0.6765999794006348
2018-06-19,43.31999969482422,53.75,115.0,13.199999809265137,14.585000038146973,125.5999984741211,67.66999816894531,0.6814000010490417
2018-06-20,43.58000183105469,53.70000076293945,114.4499969482422,13.25,14.630000114440918,123.4499969482422,68.30999755859375,0.6790000200271606
2018-06-21,42.65999984741211,53.20000076293945,112.6999969482422,13.149999618530272,14.4350004196167,121.5999984741211,67.70999908447266,0.6660000085830688
2018-06-22,42.9900016784668,53.91999816894531,113.4000015258789,13.234999656677246,14.539999961853027,120.1500015258789,69.01000213623047,0.66839998960495
2018-06-23,42.82333501180013,53.56999842325846,113.0,13.164999643961588,14.456666628519693,118.85000101725261,69.08000183105469,0.665066659450531
2018-06-24,42.65666834513346,53.21999867757162,112.59999847412111,13.09499963124593,14.373333295186361,117.5500005086263,69.1500015258789,0.6617333292961121
2018-06-25,42.4900016784668,52.869998931884766,112.1999969482422,13.024999618530272,14.289999961853027,116.25,69.22000122070312,0.6583999991416931
2018-06-26,41.900001525878906,52.7400016784668,112.8000030517578,13.095000267028809,14.3149995803833,117.3499984741211,69.16999816894531,0.6394000053405762
2018-06-27,41.7599983215332,52.84999847412109,113.5,13.270000457763672,14.289999961853027,118.25,69.16999816894531,0.6456000208854675
2018-06-28,41.84999847412109,52.709999084472656,113.0,13.135000228881836,14.175000190734863,115.4000015258789,68.47000122070312,0.6355999708175659
2018-06-29,42.02000045776367,53.18999862670898,115.1999969482422,13.130000114440918,14.369999885559082,116.5,68.6500015258789,0.6373999714851379
2018-06-30,42.02333323160808,53.10666529337564,114.81666564941406,13.136666615804035,14.301666577657064,116.0,68.7000020345052,0.6343333125114441
2018-07-01,42.026666005452476,53.02333196004231,114.43333435058594,13.143333117167154,14.233333269755045,115.5,68.75000254313152,0.6312666535377502
2018-07-02,42.02999877929688,52.93999862670898,114.0500030517578,13.149999618530272,14.164999961853027,115.0,68.80000305175781,0.6281999945640564
2018-07-03,42.59000015258789,53.18999862670898,114.0999984741211,13.369999885559082,14.30500030517578,115.4000015258789,70.01000213623047,0.6489999890327454
2018-07-04,42.34999847412109,53.209999084472656,111.6500015258789,13.399999618530272,14.274999618530272,114.0,70.94999694824219,0.652400016784668
2018-07-05,42.4900016784668,54.13999938964844,113.25,13.524999618530272,14.600000381469728,115.6999969482422,72.44000244140625,0.6538000106811523
2018-07-06,42.93999862670898,53.86000061035156,113.5,13.585000038146973,14.539999961853027,114.9499969482422,72.5,0.6552000045776367
2018-07-07,43.19333267211913,53.87666702270508,113.6499989827474,13.56000010172526,14.541666666666666,115.08333079020183,72.18666585286458,0.6544000109036764
2018-07-08,43.4466667175293,53.893333435058594,113.7999979654948,13.535000165303549,14.543333371480305,115.21666463216147,71.87333170572917,0.653600017229716
2018-07-09,43.70000076293945,53.90999984741211,113.9499969482422,13.510000228881836,14.545000076293944,115.3499984741211,71.55999755859375,0.6528000235557556
2018-07-10,43.7400016784668,53.40999984741211,114.8000030517578,13.5,14.479999542236328,117.4499969482422,71.62999725341797,0.6366000175476074
2018-07-11,43.869998931884766,52.59000015258789,114.8499984741211,13.40999984741211,14.364999771118164,116.4000015258789,71.1500015258789,0.6320000290870667
2018-07-12,44.27999877929688,52.400001525878906,115.9000015258789,13.515000343322754,14.380000114440918,118.6500015258789,72.2300033569336,0.6146000027656555
2018-07-13,44.220001220703125,52.380001068115234,116.25,13.524999618530272,14.44499969482422,122.4499969482422,71.91000366210938,0.6065999865531921
2018-07-14,44.356667836507164,52.43000030517578,116.5,13.483332951863606,14.468333244323732,121.83333079020183,71.82667032877605,0.6068666577339172
2018-07-15,44.493334452311196,52.479999542236335,116.75,13.441666285196938,14.491666793823242,121.21666463216147,71.7433369954427,0.6071333289146423
2018-07-16,44.630001068115234,52.52999877929688,117.0,13.399999618530272,14.515000343322754,120.5999984741211,71.66000366210938,0.6074000000953674
2018-07-17,44.4900016784668,52.13999938964844,118.25,13.395000457763672,14.65999984741211,122.3000030517578,71.83999633789062,0.6083999872207642
2018-07-18,44.79999923706055,52.06999969482422,117.9499969482422,13.44499969482422,14.670000076293944,122.9000015258789,72.51000213623047,0.6050000190734863
