Date,AC.PA,BNP.PA,CAP.PA,ENGI.PA,ENI.PA,FCA.MI,G.MI,JUVE.PA,RACE.MI,SAN.PA,TIT.MI
2018-04-18 00:00:00,44.58000183105469,62.2400016784668,104.80000305175781,14.0,,,16.395000457763672,,100.9000015258789,65.80999755859375,0.8497999906539917
2018-04-19 00:00:00,45.0,62.59000015258789,105.1500015258789,14.09000015258789,,,16.545000076293945,,100.0999984741211,65.5999984741211,0.8623999953269958
2018-04-20 00:00:00,45.5099983215332,63.209999084472656,105.0,14.135000228881836,,,16.71500015258789,,99.80000305175781,65.27999877929688,0.8762000203132629
2018-04-23 00:00:00,46.0,63.900001525878906,106.0999984741211,14.164999961853027,,,16.915000915527344,,99.72000122070312,65.70999908447266,0.8700000047683716
2018-04-24 00:00:00,45.66999816894531,64.0,106.1500015258789,14.149999618530273,,,17.05500030517578,,101.0999984741211,65.41999816894531,0.849399983882904
2018-04-25 00:00:00,45.369998931884766,63.5,104.5999984741211,14.180000305175781,,,16.704999923706055,,100.80000305175781,65.87000274658203,0.826200008392334
2018-04-26 00:00:00,45.75,63.2400016784668,106.75,14.329999923706055,,,16.84000015258789,,101.0,66.30999755859375,0.8299999833106995
2018-04-27 00:00:00,45.959999084472656,63.56999969482422,113.8499984741211,14.4350004196167,,,16.6299991607666,,101.30000305175781,65.16000366210938,0.8226000070571899
2018-04-30 00:00:00,46.869998931884766,63.97999954223633,114.0,14.550000190734863,,,16.739999771118164,,102.05000305175781,65.79000091552734,0.8181999921798706
2018-05-02 00:00:00,47.189998626708984,64.3499984741211,115.05000305175781,14.555000305175781,,,16.825000762939453,,105.75,65.86000061035156,0.8371999859809875
2018-05-03 00:00:00,47.04999923706055,63.400001525878906,114.0999984741211,14.569999694824219,,,16.81999969482422,,105.6500015258789,65.19999694824219,0.8370000123977661
2018-05-04 00:00:00,46.91999816894531,62.66999816894531,114.6500015258789,14.699999809265137,,,16.780000686645508,,113.80000305175781,65.5,0.8550000190734863
2018-05-07 00:00:00,47.310001373291016,62.369998931884766,114.6500015258789,14.699999809265137,,,16.780000686645508,,118.05000305175781,65.83999633789062,0.8623999953269958
2018-05-08 00:00:00,47.65999984741211,61.959999084472656,115.3499984741211,14.720000267028809,,,16.540000915527344,,114.9000015258789,65.91000366210938,0.8420000076293945
2018-05-09 00:00:00,47.84000015258789,62.650001525878906,115.4000015258789,14.600000381469727,,,16.559999465942383,,114.05000305175781,66.26000213623047,0.8289999961853027
2018-05-10 00:00:00,47.369998931884766,62.75,115.6500015258789,14.600000381469727,,,16.405000686645508,,113.5999984741211,66.12999725341797,0.796999990940094
2018-05-11 00:00:00,46.45000076293945,62.77000045776367,115.8499984741211,14.640000343322754,,,16.5,,113.80000305175781,63.7400016784668,0.8044000267982483
2018-05-14 00:00:00,46.83000183105469,62.880001068115234,115.94999694824219,14.6899995803833,,,16.559999465942383,,113.69999694824219,64.4000015258789,0.8033999800682068
2018-05-15 00:00:00,46.779998779296875,63.189998626708984,115.55000305175781,14.770000457763672,,,16.510000228881836,,113.05000305175781,64.63999938964844,0.8059999942779541
2018-05-16 00:00:00,46.540000915527344,62.27000045776367,116.5999984741211,14.25,,,16.18000030517578,,112.69999694824219,65.13999938964844,0.7730000019073486
2018-05-17 00:00:00,47.459999084472656,62.18000030517578,115.30000305175781,14.545000076293945,,,16.235000610351562,,113.6500015258789,66.12000274658203,0.7680000066757202
2018-05-18 00:00:00,47.59000015258789,61.58000183105469,115.30000305175781,14.614999771118164,,,16.1200008392334,,112.6500015258789,66.44000244140625,0.7418000102043152
2018-05-21 00:00:00,48.15999984741211,61.630001068115234,115.1500015258789,14.600000381469727,,,15.3100004196167,,113.69999694824219,66.18000030517578,0.7324000000953674
2018-05-22 00:00:00,48.060001373291016,62.70000076293945,114.5999984741211,14.279999732971191,,,15.260000228881836,,112.9000015258789,66.37000274658203,0.7379999756813049
2018-05-23 00:00:00,48.02000045776367,61.790000915527344,114.4000015258789,14.279999732971191,,,15.079999923706055,,111.55000305175781,66.2300033569336,0.7311999797821045
2018-05-24 00:00:00,48.2599983215332,61.2400016784668,115.19999694824219,14.154999732971191,,,14.904999732971191,,111.8499984741211,65.77999877929688,0.7310000061988831
2018-05-25 00:00:00,48.529998779296875,60.540000915527344,116.0,13.949999809265137,,,14.875,,112.9000015258789,65.77999877929688,0.7275999784469604
2018-05-28 00:00:00,48.63999938964844,59.88999938964844,116.0999984741211,13.8100004196167,,,14.645000457763672,,113.4000015258789,65.5199966430664,0.7143999934196472
2018-05-29 00:00:00,47.439998626708984,57.220001220703125,114.4000015258789,13.734999656677246,,,14.135000228881836,,110.05000305175781,65.77999877929688,0.698199987411499
2018-05-30 00:00:00,47.369998931884766,54.2400016784668,113.3499984741211,13.720000267028809,,,14.220000267028809,,111.9000015258789,66.0999984741211,0.7016000151634216
2018-05-31 00:00:00,46.810001373291016,53.060001373291016,112.6500015258789,13.53499984741211,,,14.550000190734863,,111.5,65.62999725341797,0.6872000098228455
2018-06-01 00:00:00,47.599998474121094,53.88999938964844,115.1500015258789,13.5600004196167,,,14.710000038146973,,113.5999984741211,66.38999938964844,0.7002000212669373
2018-06-04 00:00:00,44.290000915527344,54.09000015258789,113.19999694824219,13.71500015258789,,,14.6899995803833,,113.19999694824219,66.4000015258789,0.6985999941825867
2018-06-05 00:00:00,45.220001220703125,53.119998931884766,114.80000305175781,13.579999923706055,,,14.369999885559082,,116.4000015258789,66.16999816894531,0.6869999766349792
2018-06-06 00:00:00,45.040000915527344,53.689998626708984,114.69999694824219,13.489999771118164,,,14.369999885559082,,117.5999984741211,65.55000305175781,0.6916000247001648
2018-06-07 00:00:00,44.0,54.11000061035156,113.44999694824219,13.65999984741211,,,14.404999732971191,,116.4000015258789,66.06999969482422,0.6814000010490417
2018-06-08 00:00:00,43.400001525878906,53.70000076293945,113.19999694824219,13.5,,,14.170000076293945,,115.30000305175781,66.43000030517578,0.6722000241279602
2018-06-11 00:00:00,43.75,54.68000030517578,113.5999984741211,13.625,,,14.585000038146973,,118.1500015258789,66.8499984741211,0.6872000098228455
2018-06-12 00:00:00,44.29999923706055,54.65999984741211,115.05000305175781,13.680000305175781,,,14.515000343322754,,118.75,66.19000244140625,0.6858000159263611
2018-06-13 00:00:00,44.29999923706055,54.5099983215332,116.25,13.5649995803833,,,14.5600004196167,,122.69999694824219,66.16999816894531,0.6761999726295471
2018-06-14 00:00:00,44.65999984741211,54.84000015258789,118.0,13.895000457763672,,,14.734999656677246,,127.19999694824219,67.33000183105469,0.6840000152587891
2018-06-15 00:00:00,44.29999923706055,54.13999938964844,117.8499984741211,13.920000076293945,,,14.595000267028809,,127.6500015258789,68.68000030517578,0.6751999855041504
2018-06-18 00:00:00,43.79999923706055,53.95000076293945,117.4000015258789,13.25,,,14.529999732971191,,127.5999984741211,68.25,0.6765999794006348
2018-06-19 00:00:00,43.31999969482422,53.75,115.0,13.199999809265137,,,14.585000038146973,,125.5999984741211,67.66999816894531,0.6814000010490417
2018-06-20 00:00:00,43.58000183105469,53.70000076293945,114.44999694824219,13.25,,,14.630000114440918,,123.44999694824219,68.30999755859375,0.6790000200271606
2018-06-21 00:00:00,42.65999984741211,53.20000076293945,112.69999694824219,13.149999618530273,,,14.4350004196167,,121.5999984741211,67.70999908447266,0.6660000085830688
2018-06-22 00:00:00,42.9900016784668,53.91999816894531,113.4000015258789,13.234999656677246,,,14.539999961853027,,120.1500015258789,69.01000213623047,0.66839998960495
2018-06-25 00:00:00,42.4900016784668,52.869998931884766,112.19999694824219,13.024999618530273,,,14.289999961853027,,116.25,69.22000122070312,0.6583999991416931
2018-06-26 00:00:00,41.900001525878906,52.7400016784668,112.80000305175781,13.095000267028809,,,14.3149995803833,,117.3499984741211,69.16999816894531,0.6394000053405762
2018-06-27 00:00:00,41.7599983215332,52.849998474121094,113.5,13.270000457763672,,,14.289999961853027,,118.25,69.16999816894531,0.6456000208854675
2018-06-28 00:00:00,41.849998474121094,52.709999084472656,113.0,13.135000228881836,,,14.175000190734863,,115.4000015258789,68.47000122070312,0.6355999708175659
2018-06-29 00:00:00,42.02000045776367,53.189998626708984,115.19999694824219,13.130000114440918,,,14.369999885559082,,116.5,68.6500015258789,0.6373999714851379
2018-07-02 00:00:00,42.029998779296875,52.939998626708984,114.05000305175781,13.149999618530273,,,14.164999961853027,,115.0,68.80000305175781,0.6281999945640564
2018-07-03 00:00:00,42.59000015258789,53.189998626708984,114.0999984741211,13.369999885559082,,,14.305000305175781,,115.4000015258789,70.01000213623047,0.6489999890327454
2018-07-04 00:00:00,42.349998474121094,53.209999084472656,111.6500015258789,13.399999618530273,,,14.274999618530273,,114.0,70.94999694824219,0.652400016784668
2018-07-05 00:00:00,42.4900016784668,54.13999938964844,113.25,13.524999618530273,,,14.600000381469727,,115.69999694824219,72.44000244140625,0.6538000106811523
2018-07-06 00:00:00,42.939998626708984,53.86000061035156,113.5,13.585000038146973,,,14.539999961853027,,114.94999694824219,72.5,0.6552000045776367
2018-07-09 00:00:00,43.70000076293945,53.90999984741211,113.94999694824219,13.510000228881836,,,14.545000076293945,,115.3499984741211,71.55999755859375,0.6528000235557556
2018-07-10 00:00:00,43.7400016784668,53.40999984741211,114.80000305175781,13.5,,,14.479999542236328,,117.44999694824219,71.62999725341797,0.6366000175476074
2018-07-11 00:00:00,43.869998931884766,52.59000015258789,114.8499984741211,13.40999984741211,,,14.364999771118164,,116.4000015258789,71.1500015258789,0.6320000290870667
2018-07-12 00:00:00,44.279998779296875,52.400001525878906,115.9000015258789,13.515000343322754,,,14.380000114440918,,118.6500015258789,72.2300033569336,0.6146000027656555
2018-07-13 00:00:00,44.220001220703125,52.380001068115234,116.25,13.524999618530273,,,14.444999694824219,,122.44999694824219,71.91000366210938,0.6065999865531921
2018-07-16 00:00:00,44.630001068115234,52.529998779296875,117.0,13.399999618530273,,,14.515000343322754,,120.5999984741211,71.66000366210938,0.6074000000953674
2018-07-17 00:00:00,44.4900016784668,52.13999938964844,118.25,13.395000457763672,,,14.65999984741211,,122.30000305175781,71.83999633789062,0.6083999872207642
2018-07-18 00:00:00,44.79999923706055,52.06999969482422,117.94999694824219,13.444999694824219,,,14.670000076293945,,122.9000015258789,72.51000213623047,0.6050000190734863
2018-07-19 00:00:00,44.849998474121094,51.81999969482422,116.44999694824219,13.34000015258789,,,14.609999656677246,,122.75,72.11000061035156,0.6060000061988831
2018-07-20 00:00:00,44.90999984741211,51.70000076293945,115.8499984741211,13.375,,,14.510000228881836,,119.80000305175781,72.36000061035156,0.6019999980926514
2018-07-23 00:00:00,44.47999954223633,52.119998931884766,115.1500015258789,13.550000190734863,,,14.545000076293945,,113.94999694824219,72.4800033569336,0.6065999865531921
2018-07-24 00:00:00,44.47999954223633,53.529998779296875,115.1500015258789,13.454999923706055,,,14.720000267028809,,114.4000015258789,72.83000183105469,0.6083999872207642
2018-07-25 00:00:00,43.86000061035156,53.16999816894531,115.75,13.505000114440918,,,14.739999771118164,,111.9000015258789,73.41000366210938,0.6173999905586243
2018-07-26 00:00:00,43.33000183105469,53.84000015258789,117.19999694824219,13.8100004196167,,,14.770000457763672,,114.69999694824219,74.05000305175781,0.6248000264167786
2018-07-27 00:00:00,43.810001373291016,54.79999923706055,113.0,14.149999618530273,,,14.84000015258789,,113.0,74.56999969482422,0.656000018119812
2018-07-30 00:00:00,43.56999969482422,55.099998474121094,110.5,13.800000190734863,,,14.954999923706055,,111.25,73.94999694824219,0.6600000262260437
2018-07-31 00:00:00,44.08000183105469,55.66999816894531,109.80000305175781,13.8149995803833,,,15.199999809265137,,113.80000305175781,74.37000274658203,0.6593999862670898
2018-08-01 00:00:00,43.63999938964844,55.40999984741211,107.30000305175781,13.539999961853027,,,15.050000190734863,,104.30000305175781,75.5999984741211,0.6503999829292297
2018-08-02 00:00:00,43.400001525878906,54.619998931884766,109.05000305175781,13.4399995803833,,,14.8149995803833,,108.5,74.5,0.6381999850273132
2018-08-03 00:00:00,43.150001525878906,54.41999816894531,109.55000305175781,13.449999809265137,,,14.9399995803833,,107.80000305175781,74.0999984741211,0.6399999856948853
2018-08-06 00:00:00,42.650001525878906,54.029998779296875,108.6500015258789,13.404999732971191,,,14.885000228881836,,107.30000305175781,73.72000122070312,0.6348000168800354
2018-08-07 00:00:00,43.029998779296875,54.540000915527344,109.75,13.489999771118164,,,14.984999656677246,,107.75,73.95999908447266,0.6389999985694885
2018-08-08 00:00:00,43.400001525878906,54.400001525878906,109.80000305175781,13.329999923706055,,,15.020000457763672,,108.5,73.94999694824219,0.6302000284194946
2018-08-09 00:00:00,43.47999954223633,54.18000030517578,109.80000305175781,13.385000228881836,,,14.994999885559082,,108.05000305175781,73.16000366210938,0.6295999884605408
2018-08-10 00:00:00,43.34000015258789,52.560001373291016,110.05000305175781,13.079999923706055,,,14.6850004196167,,105.55000305175781,73.70999908447266,0.6161999702453613
2018-08-13 00:00:00,43.439998626708984,52.0099983215332,110.5,13.15999984741211,,,14.609999656677246,,106.0999984741211,73.48999786376953,0.6105999946594238
2018-08-14 00:00:00,43.279998779296875,51.86000061035156,110.75,13.180000305175781,,,14.550000190734863,,106.3499984741211,72.8499984741211,0.6087999939918518
2018-08-15 00:00:00,42.58000183105469,51.400001525878906,110.25,13.024999618530273,,,,,,72.16000366210938,
2018-08-16 00:00:00,43.0,51.400001525878906,111.4000015258789,13.140000343322754,,,14.600000381469727,,105.80000305175781,72.66000366210938,0.6079999804496765
2018-08-17 00:00:00,43.13999938964844,50.9900016784668,111.05000305175781,13.074999809265137,,,14.454999923706055,,105.1500015258789,73.30000305175781,0.6011999845504761
2018-08-20 00:00:00,43.2599983215332,51.18000030517578,112.80000305175781,13.130000114440918,,,14.484999656677246,,106.75,73.43000030517578,0.6011999845504761
2018-08-21 00:00:00,43.38999938964844,51.779998779296875,112.30000305175781,13.15999984741211,,,14.664999961853027,,109.1500015258789,74.37000274658203,0.6122000217437744
2018-08-22 00:00:00,43.59000015258789,52.06999969482422,110.94999694824219,13.0649995803833,,,14.8149995803833,,108.0,74.81999969482422,0.6101999878883362
2018-08-23 00:00:00,43.65999984741211,52.0,111.1500015258789,13.114999771118164,,,14.739999771118164,,107.69999694824219,74.72000122070312,0.6000000238418579
2018-08-24 00:00:00,43.540000915527344,51.970001220703125,112.0,13.0600004196167,,,14.774999618530273,,109.75,74.69999694824219,0.598800003528595
2018-08-27 00:00:00,43.970001220703125,52.459999084472656,112.5,13.024999618530273,,,14.854999542236328,,109.75,74.62000274658203,0.6001999974250793
2018-08-28 00:00:00,43.65999984741211,51.9900016784668,111.6500015258789,12.975000381469727,,,14.765000343322754,,110.1500015258789,74.33999633789062,0.5938000082969666
2018-08-29 00:00:00,43.66999816894531,52.0,112.6500015258789,13.029999732971191,,,14.720000267028809,,114.80000305175781,74.94000244140625,0.5853999853134155
2018-08-30 00:00:00,43.599998474121094,51.29999923706055,111.94999694824219,12.984999656677246,,,14.515000343322754,,113.9000015258789,74.58000183105469,0.5680000185966492
2018-08-31 00:00:00,43.099998474121094,50.61000061035156,110.5,12.630000114440918,,,14.345000267028809,,112.69999694824219,73.98999786376953,0.5490000247955322
2018-09-03 00:00:00,43.36000061035156,50.65999984741211,110.80000305175781,12.600000381469727,,,14.585000038146973,,112.5,74.5,0.5550000071525574
2018-09-04 00:00:00,44.15999984741211,50.880001068115234,109.9000015258789,12.59000015258789,,,14.53499984741211,,111.9000015258789,73.1500015258789,0.5249999761581421
2018-09-05 00:00:00,43.529998779296875,51.11000061035156,106.25,12.345000267028809,,,14.789999961853027,,108.69999694824219,72.55000305175781,0.5174000263214111
2018-09-06 00:00:00,42.68000030517578,50.9900016784668,105.05000305175781,12.279999732971191,,,14.824999809265137,,109.0,72.2699966430664,0.5234000086784363
2018-09-07 00:00:00,42.459999084472656,50.45000076293945,105.19999694824219,12.255000114440918,,,14.800000190734863,,109.9000015258789,72.97000122070312,0.5289999842643738
2018-09-10 00:00:00,42.2400016784668,50.61000061035156,106.0,12.494999885559082,,,15.125,,109.19999694824219,73.48999786376953,0.5442000031471252
