ProductId,StoreId,SellingPrice,Margin
4106,2,3.083,16489.512
4106,3,2.713,13875.67
4106,4,2.7289999999999996,11963.518
4106,5,2.995,9466.688
4106,6,2.9739999999999998,7300.691999999999
4106,7,3.193,9051.658000000001
4106,8,3.028,6267.951
4106,9,2.995,5211.52
4106,10,2.9739999999999998,4176.0
4106,11,2.6260000000000003,12813.5
4106,12,2.908,4883.58
4106,13,2.886,9813.174
4106,14,2.853,14495.396
4106,15,2.842,9281.949
4106,16,2.83,6898.9
4106,17,2.8089999999999997,7936.0830000000005
4106,18,2.799,8621.215
4106,19,2.886,8849.694
4106,20,3.173,6042.76
4106,21,2.799,6042.76
4106,22,2.6430000000000002,5288.974
4106,23,2.765,4615.975
4106,24,2.799,4724.058
4106,25,3.2110000000000003,8551.591999999999
4106,26,3.028,7461.764
4106,27,2.9739999999999998,6779.736
4106,28,3.148,5353.92
4106,29,2.5869999999999997,4876.858
4106,30,2.83,4182.66
4106,31,2.886,4666.802
4106,32,2.7510000000000003,4929.444
4106,33,2.886,4491.032
4106,34,2.9739999999999998,5269.068
4106,35,2.842,3865.035
4106,36,2.83,3654.84
4106,37,2.8089999999999997,3475.98
4106,38,2.765,2990.975
4106,39,2.753,2800.252
4106,40,2.7430000000000003,2540.4
4106,41,2.72,2761.525
4106,42,2.71,2236.14
4106,43,3.117,5222.75
4107,1,3.0239999999999996,8303.31
4107,2,3.261,9702.4
4107,3,2.8739999999999997,8122.305
4107,4,2.884,7083.6359999999995
4107,5,3.173,5627.145
4107,6,3.14,4268.7
4107,7,3.383,5396.896
4107,8,3.2,3687.348
4107,9,3.173,3060.27
4107,10,3.14,2438.956
4107,11,2.778,7467.619000000001
4107,12,3.076,7907.554
4107,13,3.051,5788.215
4107,14,3.0239999999999996,8303.31
4107,15,3.0069999999999997,5348.416
4107,16,2.99,3997.728
4107,17,2.971,4525.496
4107,18,2.963,5003.88
4107,19,3.051,5217.076
4107,20,3.353,3498.39
4107,21,2.963,3498.39
4107,22,2.798,3055.665
4107,23,2.93,2624.1259999999997
4107,24,2.963,2746.2
4107,25,3.397,5016.96
4107,26,3.2,4407.648
4107,27,3.14,4000.9840000000004
4107,28,3.3289999999999997,3089.58
4107,29,2.735,2854.3779999999997
4107,30,2.99,2409.75
4107,31,3.051,2728.824
4107,32,2.909,2847.7259999999997
4107,33,3.051,2625.22
4107,34,3.14,3085.058
4107,35,3.0069999999999997,2204.446
4107,36,2.99,2104.326
4107,37,2.971,1963.479
4107,38,2.93,1688.976
4107,39,2.91,1555.267
4107,40,2.9019999999999997,1419.8929999999998
4107,41,2.883,1559.64
4107,42,2.866,1226.752
4107,43,3.303,2956.9759999999997
4108,1,1.705,5030.802
4108,2,1.845,2204.7470000000003
4108,3,1.619,4013.8740000000003
4108,4,1.632,1610.646
4108,5,1.787,1313.2
4108,6,1.777,992.054
4108,7,1.9040000000000001,1211.388
4108,8,1.811,1445.0770000000002
4108,9,1.787,1241.19
4108,10,1.777,1023.806
4108,11,1.565,4133.026
4108,12,1.739,4453.455
4108,13,1.719,3363.2790000000005
4108,14,1.705,5030.802
4108,15,1.695,3386.345
4108,16,1.68,2556.295
4108,17,1.68,2945.692
4108,18,1.67,1269.589
4108,19,1.719,1229.359
4108,20,1.8840000000000001,2232.734
4108,21,1.67,2232.734
4108,22,1.577,1639.443
4108,23,1.66,1871.672
4108,24,1.67,1898.203
4108,25,1.922,2457.302
4108,26,1.811,2217.458
4108,27,1.777,1608.8120000000001
4108,28,1.882,724.753
4108,29,1.541,1688.8220000000001
4108,30,1.68,598.439
4108,31,1.719,1613.34
4108,32,1.645,670.79
4108,33,1.719,1558.305
4108,34,1.777,1638.662
4108,35,1.695,1430.6
4108,36,1.68,1375.013
4108,37,1.68,1010.547
4108,38,1.66,937.314
4108,39,1.646,889.095
4108,40,1.636,870.255
4108,41,1.633,871.86
4108,42,1.624,1036.1
4108,43,1.8719999999999999,2162.842
4109,1,1.555,4907.596
4109,2,1.673,2279.869
4109,3,1.475,3778.815
4109,4,1.482,1707.606
4109,5,1.629,1403.2020000000002
4109,6,1.614,1067.931
4109,7,1.745,1254.683
4109,8,1.6440000000000001,1667.3670000000002
4109,9,1.629,1415.859
4109,10,1.614,1167.714
4109,11,1.429,3943.968
4109,12,1.585,4286.724
4109,13,1.57,3237.114
4109,14,1.555,4907.596
4109,15,1.54,3248.028
4109,16,1.54,2485.936
4109,17,1.528,2862.577
4109,18,1.528,1465.049
4109,19,1.57,1373.984
4109,20,1.7269999999999999,2181.803
4109,21,1.528,2181.803
4109,22,1.443,1911.739
4109,23,1.5130000000000001,1839.07
4109,24,1.528,1833.665
4109,25,1.743,2278.531
4109,26,1.6440000000000001,2100.135
4109,27,1.614,1871.3729999999998
4109,28,1.716,811.193
4109,29,1.4069999999999998,1621.204
4109,30,1.54,689.16
4109,31,1.57,1553.3239999999998
4109,32,1.499,751.293
4109,33,1.57,1501.558
4109,34,1.614,1575.636
4109,35,1.54,1363.285
4109,36,1.54,1343.269
4109,37,1.528,1170.295
4109,38,1.5130000000000001,1114.722
4109,39,1.4980000000000002,1046.3980000000001
4109,40,1.4980000000000002,1031.73
4109,41,1.489,1040.268
4109,42,1.483,1031.14
4109,43,1.706,2122.994
4110,1,1.3359999999999999,2784.816
4110,2,1.436,1222.135
4110,3,1.265,2153.056
4110,4,1.272,907.4060000000001
4110,5,1.3980000000000001,731.03
4110,6,1.385,564.66
4110,7,1.4880000000000002,662.462
4110,8,1.411,965.88
4110,9,1.3980000000000001,839.296
4110,10,1.385,685.9010000000001
4110,11,1.226,2248.692
4110,12,1.36,5780.274
4110,13,1.349,1846.608
4110,14,1.3359999999999999,2784.816
4110,15,1.32,1837.42
4110,16,1.32,1419.5
4110,17,1.3090000000000002,1625.251
4110,18,1.3090000000000002,748.2080000000001
4110,19,1.349,717.456
4110,20,1.48,1245.248
4110,21,1.3090000000000002,1245.248
4110,22,1.236,1096.132
4110,23,1.297,1052.744
4110,24,1.3090000000000002,1035.993
4110,25,1.496,1313.832
4110,26,1.411,1200.97
4110,27,1.385,1100.8210000000001
4110,28,1.472,432.786
4110,29,1.209,932.32
4110,30,1.32,352.62800000000004
4110,31,1.349,893.051
4110,32,1.287,401.23699999999997
4110,33,1.349,859.0319999999999
4110,34,1.385,908.545
4110,35,1.32,783.552
4110,36,1.32,767.5319999999999
4110,37,1.3090000000000002,693.934
4110,38,1.297,652.536
4110,39,1.284,618.6419999999999
4110,40,1.284,600.568
4110,41,1.276,599.962
4110,42,1.271,589.364
4110,43,1.462,1214.0539999999999
4111,1,1.709,10333.575
4111,2,1.847,9506.537
4111,3,1.619,8133.825
4111,4,1.63,7186.755
4111,5,1.785,5930.394
4111,6,1.771,5026.294
4111,7,1.91,5187.464
4111,8,1.8090000000000002,3812.031
4111,9,1.785,3201.452
4111,10,1.771,2635.308
4111,11,1.571,8441.09
4111,12,1.735,10033.006
4111,13,1.7209999999999999,7547.424
4111,14,1.709,10333.575
4111,15,1.695,7063.849
4111,16,1.68,5305.996999999999
4111,17,1.68,6150.848000000001
4111,18,1.67,7116.609
4111,19,1.7209999999999999,6811.424
4111,20,1.8840000000000001,4661.754
4111,21,1.67,4661.754
4111,22,1.577,4110.764
4111,23,1.6580000000000001,4186.962
4111,24,1.67,3916.627
4111,25,1.9240000000000002,4743.802
4111,26,1.8090000000000002,4314.135
4111,27,1.771,4310.264
4111,28,1.8780000000000001,3630.01
4111,29,1.5430000000000001,3496.6240000000003
4111,30,1.68,3221.437
4111,31,1.7209999999999999,3339.0959999999995
4111,32,1.641,3348.9840000000004
4111,33,1.7209999999999999,3343.328
4111,34,1.771,3533.76
4111,35,1.695,3068.067
4111,36,1.68,2828.671
4111,37,1.68,2750.485
4111,38,1.6580000000000001,2477.979
4111,39,1.6440000000000001,2403.27
4111,40,1.632,2301.218
4111,41,1.631,2287.467
4111,42,1.62,2181.542
4111,43,1.869,4308.66
4112,1,1.953,2140.224
4112,2,2.119,2352.435
4112,3,1.859,1980.9
4112,4,1.871,1705.1
4112,5,2.051,1394.0
4112,6,2.036,1079.046
4112,7,2.187,1296.02
4112,8,2.076,901.0
4112,9,2.051,764.65
4112,10,2.036,628.451
4112,11,1.806,1877.01
4112,12,1.996,1985.16
4112,13,1.9809999999999999,1422.777
4112,14,1.953,2140.224
4112,15,1.953,1372.5
4112,16,1.94,1053.3
4112,17,1.926,1188.4669999999999
4112,18,1.926,1298.528
4112,19,1.9809999999999999,1281.84
4112,20,2.175,918.6
4112,21,1.926,918.6
4112,22,1.819,797.5039999999999
4112,23,1.8980000000000001,713.2860000000001
4112,24,1.926,724.064
4112,25,2.207,1222.95
4112,26,2.076,1064.2
4112,27,2.036,985.7510000000001
4112,28,2.161,783.84
4112,29,1.776,705.993
4112,30,1.94,640.2
4112,31,1.9809999999999999,676.2360000000001
4112,32,1.8880000000000001,725.62
4112,33,1.9809999999999999,655.635
4112,34,2.036,771.3710000000001
4112,35,1.953,574.8
4112,36,1.94,558.9
4112,37,1.926,524.923
4112,38,1.8980000000000001,459.207
4112,39,1.885,419.19199999999995
4112,40,1.885,389.76
4112,41,1.868,424.501
4112,42,1.858,351.106
4112,43,2.14,810.67
4113,1,1.943,8830.336
4113,2,2.102,10100.562
4113,3,1.848,8564.784
4113,4,1.864,7497.126
4113,5,2.046,5907.743
4113,6,2.021,4790.181
4113,7,2.181,5825.985
4113,8,2.068,3989.304
4113,9,2.046,3337.62
4113,10,2.021,2768.216
4113,11,1.796,7957.68
4113,12,1.9869999999999999,738.2610000000001
4113,13,1.965,5821.92
4113,14,1.943,8830.336
4113,15,1.943,5771.52
4113,16,1.93,4203.48
4113,17,1.92,4912.222
4113,18,1.9080000000000001,5408.6759999999995
4113,19,1.965,5331.473000000001
4113,20,2.164,3743.94
4113,21,1.9080000000000001,3743.94
4113,22,1.8019999999999998,3272.79
4113,23,1.886,2941.51
4113,24,1.9080000000000001,3106.928
4113,25,2.19,5130.338
4113,26,2.068,4795.362
4113,27,2.021,4018.9159999999997
4113,28,2.151,3172.158
4113,29,1.761,2959.165
4113,30,1.93,2626.14
4113,31,1.965,2907.85
4113,32,1.88,3124.539
4113,33,1.965,2863.377
4113,34,2.021,3239.313
4113,35,1.943,2461.536
4113,36,1.93,2343.792
4113,37,1.92,2144.758
4113,38,1.886,1943.26
4113,39,1.874,1811.92
4113,40,1.874,1723.04
4113,41,1.8559999999999999,1895.344
4113,42,1.8519999999999999,1422.234
4113,43,2.126,3428.656
4116,1,1.922,1347.855
4116,2,2.08,1504.4279999999999
4116,3,1.83,1252.08
4116,4,1.837,1085.507
4116,5,2.016,893.826
4116,6,2.006,681.543
4116,7,2.154,838.057
4116,8,2.0380000000000003,576.638
4116,9,2.016,501.653
4116,10,2.006,402.579
4116,11,1.771,1188.694
4116,12,1.964,4307.898
4116,13,1.942,907.799
4116,14,1.922,1347.855
4116,15,1.91,885.17
4116,16,1.91,658.812
4116,17,1.901,747.194
4116,18,1.891,825.5
4116,19,1.942,821.5319999999999
4116,20,2.142,576.012
4116,21,1.891,576.012
4116,22,1.786,507.746
4116,23,1.869,440.856
4116,24,1.891,454.152
4116,25,2.167,785.882
4116,26,2.0380000000000003,682.1010000000001
4116,27,2.006,634.68
4116,28,2.126,494.751
4116,29,1.7409999999999999,460.80699999999996
4116,30,1.91,406.548
4116,31,1.942,442.694
4116,32,1.858,461.724
4116,33,1.942,424.274
4116,34,2.006,501.84
4116,35,1.91,379.522
4116,36,1.91,354.108
4116,37,1.901,337.022
4116,38,1.869,289.926
4116,39,1.859,267.51
4116,40,1.849,250.372
4116,41,1.839,268.39799999999997
4116,42,1.827,226.442
4116,43,2.1069999999999998,507.78
4117,1,1.3259999999999998,2664.615
4117,2,1.4380000000000002,2397.188
4117,3,1.265,2017.344
4117,4,1.272,1863.378
4117,5,1.395,1541.06
4117,6,1.381,1226.522
4117,7,1.492,1275.468
4117,8,1.411,1014.552
4117,9,1.395,879.28
4117,10,1.381,706.934
4117,11,1.2209999999999999,2140.656
4117,12,1.354,2388.72
4117,13,1.34,1746.4920000000002
4117,14,1.3259999999999998,2664.615
4117,15,1.3259999999999998,1768.775
4117,16,1.31,1363.7679999999998
4117,17,1.31,1582.4479999999999
4117,18,1.3,1823.99
4117,19,1.34,1594.5320000000002
4117,20,1.469,1208.2069999999999
4117,21,1.3,1208.2069999999999
4117,22,1.228,1167.453
4117,23,1.284,1068.396
4117,24,1.3,1049.167
4117,25,1.4980000000000002,1301.846
4117,26,1.411,1180.872
4117,27,1.381,1103.7
4117,28,1.466,938.81
4117,29,1.2009999999999998,903.9
4117,30,1.31,847.882
4117,31,1.34,852.0239999999999
4117,32,1.281,863.49
4117,33,1.34,825.824
4117,34,1.381,868.81
4117,35,1.3259999999999998,762.9910000000001
4117,36,1.31,734.069
4117,37,1.31,715.68
4117,38,1.284,678.615
4117,39,1.284,638.778
4117,40,1.284,635.495
4117,41,1.264,634.179
4117,42,1.27,580.58
4117,43,1.4480000000000002,1194.942
4118,1,6.261,4899.18
4118,2,6.763,5748.704000000001
4118,3,5.9510000000000005,4795.904
4118,4,5.977,4171.859
4118,5,6.5729999999999995,3334.5
4118,6,6.5120000000000005,2535.702
4118,7,7.013,3218.824
4118,8,6.6339999999999995,2203.49
4118,9,6.5729999999999995,1859.13
4118,10,6.5120000000000005,1467.864
4118,11,5.7589999999999995,4433.619000000001
4118,12,6.382999999999999,17009.86
4118,13,6.322,3401.219
4118,14,6.261,4899.18
4118,15,6.231,3194.511
4118,16,6.2,2386.02
4118,17,6.162999999999999,2696.005
4118,18,6.14,2965.572
4118,19,6.322,3063.027
4118,20,6.9510000000000005,2085.972
4118,21,6.14,2085.972
4118,22,5.797999999999999,1823.9579999999999
4118,23,6.071000000000001,1583.192
4118,24,6.14,1641.7079999999999
4118,25,7.044,3004.1440000000002
4118,26,6.6339999999999995,2619.5679999999998
4118,27,6.5120000000000005,2374.81
4118,28,6.9079999999999995,1854.16
4118,29,5.666,1710.259
4118,30,6.2,1454.754
4118,31,6.322,1621.116
4118,32,6.037000000000001,1709.12
4118,33,6.322,1578.842
4118,34,6.5120000000000005,1842.5439999999999
4118,35,6.231,1344.7979999999998
4118,36,6.2,1277.598
4118,37,6.162999999999999,1203.423
4118,38,6.071000000000001,1032.928
4118,39,6.041,963.832
